subID	Model	randi	Mp0	delta0	wp0	scl0	Mp	delta	wp	scl	detla2	nll	nllsd	success	iterations
22072003.000000	4.000000	15.000000	22.482993	0.160135	0.408468	0.614562	NaN	0.029723	-1.000000	0.028748	1.294440	NaN	221.254362	0.029052	2.000000	35.000000
22072003.000000	4.000000	37.000000	61.893140	0.345479	0.705179	1.142673	NaN	0.017310	-0.892201	0.028774	1.221323	NaN	221.358853	0.031854	1.000000	34.000000
22072003.000000	4.000000	19.000000	40.672910	-0.155951	0.048249	1.797364	NaN	0.013139	-0.492199	0.025684	1.224879	NaN	221.559215	0.022889	2.000000	43.000000
22072003.000000	4.000000	36.000000	96.557253	-0.035858	0.333384	0.436666	NaN	0.018069	1.141187	0.015000	1.326338	NaN	223.050246	0.026018	1.000000	42.000000
22072003.000000	4.000000	28.000000	30.944452	0.320090	0.600416	0.799409	NaN	0.023920	-0.822168	0.027386	1.303692	NaN	221.222015	0.026910	1.000000	42.000000
22072003.000000	4.000000	38.000000	5.516929	-0.034291	0.746755	1.869284	NaN	0.014090	-0.965183	0.032515	1.235192	NaN	221.315069	0.026673	1.000000	39.000000
22072003.000000	4.000000	35.000000	67.651999	-0.111979	1.201470	1.772247	NaN	0.032674	-0.892051	0.028050	1.370148	NaN	221.306131	0.027219	1.000000	42.000000
22072003.000000	4.000000	21.000000	93.449455	0.178109	0.868695	1.357996	NaN	0.043408	-0.954597	0.040305	1.399469	NaN	221.732862	0.030712	1.000000	39.000000
22072003.000000	4.000000	33.000000	83.057135	0.102545	1.163858	0.273544	NaN	0.079653	-0.999643	0.035898	1.504517	NaN	222.085032	0.030761	1.000000	42.000000
22072003.000000	4.000000	4.000000	15.594783	-0.010209	0.339154	1.713006	NaN	0.090114	-0.999959	0.027142	1.977541	NaN	224.977828	0.025624	1.000000	49.000000
22072003.000000	5.000000	40.000000	35.581797	-0.089604	0.044306	0.975737	-0.197505	0.033203	0.042871	0.015723	1.335938	0.170605	223.596401	0.025883	2.000000	14.000000
22072003.000000	5.000000	32.000000	32.344726	0.103497	0.735240	0.782376	0.225790	0.033203	-0.997461	0.009570	3.796875	-0.357031	233.795286	0.020667	2.000000	15.000000
22072003.000000	5.000000	39.000000	45.686917	0.101774	0.270534	1.192575	0.160860	24.396484	-0.068750	1.237305	0.288086	0.298340	356.104161	0.029940	2.000000	14.000000
22072003.000000	5.000000	20.000000	39.462490	0.256303	0.559626	1.937785	0.103580	0.033203	-0.407129	0.028027	1.657227	0.095898	224.244368	0.022573	2.000000	14.000000
22072003.000000	5.000000	28.000000	30.951394	-0.078690	0.048204	1.042349	0.268429	0.033203	-0.940918	0.028711	1.636719	-0.438184	219.072712	0.025725	2.000000	14.000000
22072003.000000	5.000000	21.000000	24.760538	0.316074	1.286046	1.017367	-0.060948	0.033203	0.674219	0.000000	4.000000	-0.577344	241.807187	0.052399	2.000000	17.000000
22072003.000000	5.000000	4.000000	54.338556	-0.145107	0.154515	1.059236	-0.060130	0.009033	-0.675781	0.018115	1.580078	-0.450195	219.546419	0.029911	2.000000	21.000000
22072003.000000	5.000000	13.000000	41.450587	-0.150621	1.205392	0.257067	0.005496	0.002991	-0.999988	0.028925	1.538269	-0.496063	219.899042	0.024637	2.000000	20.000000
22072003.000000	5.000000	35.000000	39.634017	0.035525	0.216704	0.678799	0.383926	0.033203	-0.999805	0.045801	1.126953	-0.054688	222.135196	0.026633	2.000000	16.000000
22072003.000000	5.000000	17.000000	83.291268	0.256969	1.147961	1.718415	0.075236	0.072102	-0.989046	0.018681	1.768990	-0.439327	219.026489	0.023103	2.000000	21.000000
22072003.000000	5.000000	16.000000	50.572789	0.274990	0.208265	1.077194	0.316988	0.000158	-0.971861	0.025915	1.355110	-0.344515	219.971803	0.031261	2.000000	25.000000
22072003.000000	5.000000	14.000000	20.355169	-0.186015	1.135504	0.349548	-0.016518	0.000725	-0.941829	0.059750	1.505569	-0.490392	221.415225	0.025710	2.000000	24.000000
22072003.000000	5.000000	18.000000	48.178740	0.323340	1.126134	0.876510	-0.149834	0.057852	-0.687712	0.024018	1.638051	-0.430607	218.880783	0.031338	2.000000	23.000000
22072003.000000	5.000000	26.000000	39.591003	0.183577	0.327003	0.513651	-0.184947	0.069412	-0.912493	0.022657	1.823943	-0.513459	218.779151	0.021738	2.000000	23.000000
22072003.000000	5.000000	10.000000	74.153764	0.042040	0.859406	0.434915	-0.182720	0.000000	-0.022577	1.303772	2.879458	-0.002069	322.493330	0.028461	1.000000	21.000000
22072003.000000	5.000000	27.000000	3.169388	0.240348	0.072027	0.307172	-0.192180	0.034714	-0.949107	0.026254	1.377701	-0.334065	219.408967	0.031345	2.000000	27.000000
22072003.000000	5.000000	22.000000	94.391569	-0.164371	1.375580	0.402928	0.115453	0.050394	-1.000000	0.020587	1.702742	-0.467629	218.810358	0.030449	2.000000	29.000000
22072003.000000	5.000000	36.000000	84.928333	-0.044008	0.587612	1.497903	0.322662	0.200451	-0.924435	0.026466	2.980080	1.436445	246.836018	0.027197	2.000000	25.000000
22072003.000000	5.000000	12.000000	70.117977	-0.059387	1.022680	1.438468	0.093767	0.098186	-1.000000	0.026208	1.861164	-0.495617	218.983430	0.028657	1.000000	36.000000
22072003.000000	5.000000	2.000000	45.154644	0.392484	1.037489	1.810217	0.373396	0.066042	-0.775327	0.022570	1.775364	-0.521394	218.803939	0.027677	2.000000	31.000000
22072003.000000	5.000000	1.000000	12.418154	0.031150	0.755904	1.141575	0.345431	0.047994	-0.996558	0.027440	1.585328	-0.386292	219.001656	0.031753	1.000000	27.000000
22072003.000000	5.000000	38.000000	38.776059	-0.186973	0.773397	0.666714	0.276818	0.000300	-0.998589	0.028880	1.431437	-0.390143	219.828323	0.031853	1.000000	34.000000
22072003.000000	5.000000	31.000000	72.136560	0.308213	1.137226	1.265075	0.093646	0.141865	-0.434072	0.019466	3.469530	1.681712	251.994728	0.025687	2.000000	35.000000
22072003.000000	5.000000	29.000000	54.080546	0.277605	0.202640	0.560682	0.021253	0.090151	-0.990229	0.028094	1.939680	-0.557407	219.060574	0.022683	1.000000	29.000000
22072003.000000	5.000000	24.000000	78.092881	-0.124176	1.062954	0.875910	0.348834	0.069242	-0.980117	0.018878	1.954384	-0.528742	218.931315	0.024876	1.000000	34.000000
22072003.000000	5.000000	23.000000	75.944082	-0.199761	0.145161	1.871690	0.174128	0.054166	-0.826034	0.026548	1.658950	-0.458538	218.849416	0.025897	1.000000	33.000000
22072003.000000	5.000000	25.000000	44.634596	-0.128662	0.642711	1.870012	0.155962	0.081479	-0.869939	0.028116	1.844827	-0.500172	218.910921	0.031918	1.000000	37.000000
22072003.000000	5.000000	15.000000	80.344347	0.359278	0.773418	0.474546	0.140298	0.014850	-0.246836	0.021832	1.325824	-0.372902	220.206750	0.023044	1.000000	34.000000
22072003.000000	5.000000	7.000000	59.254971	0.344103	0.026786	0.654186	0.156368	0.071092	-0.947636	0.023703	1.752921	-0.481838	218.753072	0.023611	1.000000	35.000000
22072003.000000	5.000000	19.000000	84.677089	0.058338	0.141877	1.462075	-0.162307	0.063838	-0.811998	0.026155	1.690092	-0.409823	218.950804	0.023943	2.000000	40.000000
22072003.000000	5.000000	30.000000	6.034835	-0.135350	1.140753	1.173338	0.205366	0.037521	-0.713827	0.024146	2.184158	-0.724655	221.797570	0.025321	2.000000	39.000000
22072003.000000	5.000000	37.000000	55.158561	0.316444	1.149367	1.562214	-0.160724	0.049721	-0.973727	0.026387	1.567859	-0.410838	218.924282	0.022000	1.000000	38.000000
22072003.000000	5.000000	3.000000	54.777721	0.378516	1.242887	0.620327	0.278672	0.074739	-0.999926	0.028070	1.857625	-0.682097	221.047675	0.025375	1.000000	37.000000
22072003.000000	5.000000	6.000000	77.452913	0.083266	0.090999	1.186621	-0.039295	0.039623	-0.919220	0.024290	1.520954	-0.385118	218.981157	0.028437	1.000000	43.000000
22072003.000000	5.000000	5.000000	35.874549	-0.029998	1.278817	1.240750	0.103039	0.120360	-0.816655	0.015436	3.196078	-0.728090	221.514938	0.026641	1.000000	41.000000
22072003.000000	5.000000	9.000000	64.142433	0.257340	0.502372	0.141893	-0.057700	0.059879	-0.966681	0.021661	1.699964	-0.471002	218.731860	0.027012	1.000000	40.000000
22072003.000000	5.000000	34.000000	96.744764	0.086636	0.555259	0.797031	-0.005985	0.101108	-0.832691	0.015682	2.619332	-0.669291	220.160306	0.025063	2.000000	40.000000
22072003.000000	5.000000	11.000000	33.074068	0.310394	0.463550	0.459251	0.239067	0.055609	-0.999895	0.018979	1.809145	-0.575995	219.073391	0.035776	1.000000	47.000000
22072003.000000	5.000000	8.000000	62.577508	0.073348	0.353362	0.473293	0.359678	0.080475	-0.967389	0.022480	1.875529	-0.556012	218.867436	0.029154	1.000000	45.000000
22072003.000000	5.000000	33.000000	41.302876	0.091180	1.002268	1.501992	-0.046676	0.138676	-0.662058	0.020348	2.981903	-0.722699	221.341924	0.027593	1.000000	47.000000
22072004.000000	1.000000	32.000000	99.677009	0.047013	NaN	NaN	NaN	21.882812	0.226563	NaN	NaN	NaN	267.817694	0.030669	2.000000	11.000000
22072004.000000	1.000000	12.000000	39.238685	-0.013632	NaN	NaN	NaN	18.982422	0.283984	NaN	NaN	NaN	267.660367	0.039160	2.000000	11.000000
22072004.000000	1.000000	37.000000	28.135733	0.016961	NaN	NaN	NaN	23.623047	0.068359	NaN	NaN	NaN	268.415906	0.032762	2.000000	11.000000
22072004.000000	1.000000	29.000000	62.400191	0.242070	NaN	NaN	NaN	20.142578	0.211328	NaN	NaN	NaN	267.415417	0.033922	2.000000	11.000000
22072004.000000	1.000000	1.000000	61.218125	0.000899	NaN	NaN	NaN	23.139648	0.043164	NaN	NaN	NaN	268.304267	0.021530	2.000000	11.000000
22072004.000000	1.000000	25.000000	34.356388	0.333159	NaN	NaN	NaN	20.785697	0.199397	NaN	NaN	NaN	267.462720	0.031873	2.000000	11.000000
22072004.000000	1.000000	21.000000	73.907538	-0.053730	NaN	NaN	NaN	21.786133	0.107617	NaN	NaN	NaN	267.757116	0.031963	2.000000	11.000000
22072004.000000	1.000000	28.000000	62.616793	-0.087650	NaN	NaN	NaN	21.091248	0.177454	NaN	NaN	NaN	267.509760	0.026227	2.000000	11.000000
22072004.000000	1.000000	27.000000	41.976091	0.280622	NaN	NaN	NaN	19.780029	0.255365	NaN	NaN	NaN	267.411821	0.036440	2.000000	11.000000
22072004.000000	1.000000	11.000000	69.068139	-0.151813	NaN	NaN	NaN	19.840454	0.244598	NaN	NaN	NaN	267.429961	0.029178	2.000000	11.000000
22072004.000000	1.000000	31.000000	43.997707	0.002379	NaN	NaN	NaN	20.612192	0.241328	NaN	NaN	NaN	267.477666	0.030231	2.000000	13.000000
22072004.000000	1.000000	5.000000	41.771414	0.288102	NaN	NaN	NaN	20.323997	0.257098	NaN	NaN	NaN	267.392646	0.029185	2.000000	12.000000
22072004.000000	1.000000	24.000000	32.254087	0.265715	NaN	NaN	NaN	21.351074	0.269336	NaN	NaN	NaN	267.714108	0.034923	2.000000	13.000000
22072004.000000	1.000000	40.000000	93.774864	0.236553	NaN	NaN	NaN	23.203094	0.044519	NaN	NaN	NaN	268.345167	0.033153	2.000000	13.000000
22072004.000000	1.000000	34.000000	77.678556	0.123398	NaN	NaN	NaN	21.635071	0.158191	NaN	NaN	NaN	267.701498	0.030717	2.000000	13.000000
22072004.000000	1.000000	2.000000	28.077020	0.200817	NaN	NaN	NaN	26.807576	0.013685	NaN	NaN	NaN	270.779835	0.038218	2.000000	11.000000
22072004.000000	1.000000	35.000000	76.065296	-0.163593	NaN	NaN	NaN	20.100281	0.282007	NaN	NaN	NaN	267.445636	0.027660	2.000000	13.000000
22072004.000000	1.000000	19.000000	52.406501	0.020793	NaN	NaN	NaN	19.925804	0.283884	NaN	NaN	NaN	267.404487	0.033789	2.000000	14.000000
22072004.000000	1.000000	30.000000	80.231191	-0.026405	NaN	NaN	NaN	19.393547	0.345227	NaN	NaN	NaN	267.499951	0.027097	2.000000	17.000000
22072004.000000	1.000000	14.000000	79.485927	-0.070699	NaN	NaN	NaN	21.852494	0.263445	NaN	NaN	NaN	267.952307	0.033631	2.000000	18.000000
22072004.000000	1.000000	8.000000	84.746211	0.131690	NaN	NaN	NaN	20.278198	0.259029	NaN	NaN	NaN	267.427628	0.033791	2.000000	16.000000
22072004.000000	1.000000	7.000000	52.695287	0.378547	NaN	NaN	NaN	20.111245	0.301354	NaN	NaN	NaN	267.427180	0.032375	2.000000	17.000000
22072004.000000	1.000000	36.000000	90.136277	-0.130698	NaN	NaN	NaN	19.811274	0.282152	NaN	NaN	NaN	267.372833	0.040096	2.000000	19.000000
22072004.000000	1.000000	9.000000	26.801305	0.177354	NaN	NaN	NaN	20.166162	0.235290	NaN	NaN	NaN	267.406255	0.032337	1.000000	21.000000
22072004.000000	1.000000	13.000000	87.838800	0.299373	NaN	NaN	NaN	20.493135	0.204228	NaN	NaN	NaN	267.424391	0.024831	2.000000	16.000000
22072004.000000	1.000000	22.000000	10.855664	0.252162	NaN	NaN	NaN	20.826075	0.207063	NaN	NaN	NaN	267.445818	0.026300	2.000000	17.000000
22072004.000000	1.000000	18.000000	51.968261	0.379280	NaN	NaN	NaN	20.070068	0.279345	NaN	NaN	NaN	267.396983	0.029396	2.000000	17.000000
22072004.000000	1.000000	23.000000	30.701742	0.368894	NaN	NaN	NaN	19.615513	0.298432	NaN	NaN	NaN	267.417231	0.034202	2.000000	20.000000
22072004.000000	1.000000	26.000000	22.647806	0.080542	NaN	NaN	NaN	20.127868	0.246312	NaN	NaN	NaN	267.412751	0.035552	2.000000	19.000000
22072004.000000	1.000000	17.000000	13.352232	0.362420	NaN	NaN	NaN	20.442416	0.232982	NaN	NaN	NaN	267.424503	0.035078	2.000000	19.000000
22072004.000000	1.000000	10.000000	65.918492	-0.126081	NaN	NaN	NaN	20.056057	0.241532	NaN	NaN	NaN	267.384284	0.031519	2.000000	20.000000
22072004.000000	1.000000	38.000000	83.469236	0.275145	NaN	NaN	NaN	20.329895	0.254733	NaN	NaN	NaN	267.410493	0.028447	1.000000	22.000000
22072004.000000	1.000000	39.000000	99.081172	-0.040780	NaN	NaN	NaN	20.520104	0.255224	NaN	NaN	NaN	267.426201	0.027655	1.000000	24.000000
22072004.000000	1.000000	4.000000	99.349594	-0.087441	NaN	NaN	NaN	20.397506	0.264081	NaN	NaN	NaN	267.397434	0.031992	2.000000	22.000000
22072004.000000	1.000000	20.000000	49.937492	-0.033104	NaN	NaN	NaN	20.147903	0.266846	NaN	NaN	NaN	267.389427	0.024564	1.000000	21.000000
22072004.000000	1.000000	33.000000	46.836319	0.237950	NaN	NaN	NaN	20.306436	0.242758	NaN	NaN	NaN	267.415174	0.027679	1.000000	21.000000
22072004.000000	1.000000	3.000000	49.349522	-0.013901	NaN	NaN	NaN	20.314834	0.240233	NaN	NaN	NaN	267.404950	0.027820	1.000000	25.000000
22072004.000000	1.000000	16.000000	74.194230	0.145993	NaN	NaN	NaN	19.761857	0.299699	NaN	NaN	NaN	267.384015	0.038564	2.000000	24.000000
22072004.000000	1.000000	6.000000	43.169415	0.208224	NaN	NaN	NaN	20.238783	0.256425	NaN	NaN	NaN	267.367201	0.031687	1.000000	26.000000
22072004.000000	1.000000	15.000000	61.017803	0.113302	NaN	NaN	NaN	20.004811	0.258785	NaN	NaN	NaN	267.354239	0.042019	1.000000	24.000000
22072004.000000	2.000000	1.000000	18.013159	0.127918	NaN	0.208974	NaN	18.230133	0.506897	NaN	0.000000	NaN	268.155302	0.029370	2.000000	12.000000
22072004.000000	2.000000	38.000000	49.615938	0.265436	NaN	0.108657	NaN	18.985821	0.332383	NaN	0.533806	NaN	267.633444	0.033170	2.000000	11.000000
22072004.000000	2.000000	19.000000	77.683032	-0.148121	NaN	1.369987	NaN	20.174726	0.274909	NaN	0.000000	NaN	267.400325	0.034905	2.000000	11.000000
22072004.000000	2.000000	27.000000	74.060441	-0.176202	NaN	0.323370	NaN	19.755859	0.288672	NaN	0.441406	NaN	267.410950	0.034338	2.000000	12.000000
22072004.000000	2.000000	32.000000	15.629406	0.094328	NaN	1.253434	NaN	19.946150	0.308842	NaN	0.000000	NaN	267.421696	0.032061	2.000000	13.000000
22072004.000000	2.000000	2.000000	51.267869	-0.003072	NaN	0.903966	NaN	18.680298	0.357153	NaN	1.273926	NaN	268.256729	0.036824	2.000000	13.000000
22072004.000000	2.000000	29.000000	84.354583	0.332499	NaN	1.656875	NaN	19.985474	0.268823	NaN	0.000000	NaN	267.429544	0.032057	2.000000	13.000000
22072004.000000	2.000000	11.000000	2.382804	0.106013	NaN	1.654714	NaN	20.151359	0.292999	NaN	0.077250	NaN	267.403642	0.024950	2.000000	11.000000
22072004.000000	2.000000	20.000000	78.428430	-0.119515	NaN	1.829707	NaN	20.088196	0.256200	NaN	0.000000	NaN	267.308765	0.034526	2.000000	13.000000
22072004.000000	2.000000	35.000000	39.535957	0.394461	NaN	1.964752	NaN	20.366504	0.253284	NaN	0.007812	NaN	267.409826	0.039395	2.000000	11.000000
22072004.000000	2.000000	8.000000	57.095381	-0.046856	NaN	0.830220	NaN	19.744615	0.325833	NaN	0.000030	NaN	267.391942	0.037126	2.000000	11.000000
22072004.000000	2.000000	31.000000	19.452069	-0.167258	NaN	0.745828	NaN	21.477211	0.202663	NaN	0.003387	NaN	267.624871	0.038033	2.000000	15.000000
22072004.000000	2.000000	37.000000	18.074118	-0.019655	NaN	1.233674	NaN	20.840485	0.273987	NaN	0.000000	NaN	267.547912	0.032009	2.000000	13.000000
22072004.000000	2.000000	36.000000	35.543060	0.344598	NaN	0.609176	NaN	20.128983	0.272701	NaN	0.000000	NaN	267.380066	0.041969	2.000000	11.000000
22072004.000000	2.000000	17.000000	7.482996	-0.191335	NaN	1.521294	NaN	20.139368	0.242480	NaN	0.000000	NaN	267.385208	0.034097	2.000000	11.000000
22072004.000000	2.000000	6.000000	71.564565	-0.120473	NaN	1.663089	NaN	19.749817	0.301947	NaN	0.000000	NaN	267.433136	0.033986	2.000000	20.000000
22072004.000000	2.000000	34.000000	71.302043	-0.120384	NaN	0.325164	NaN	19.629439	0.285226	NaN	0.000000	NaN	267.414173	0.034398	2.000000	15.000000
22072004.000000	2.000000	9.000000	13.427869	0.294533	NaN	0.977267	NaN	19.820848	0.287415	NaN	0.000000	NaN	267.444609	0.029876	2.000000	18.000000
22072004.000000	2.000000	4.000000	31.321805	-0.095821	NaN	1.954109	NaN	19.802645	0.293942	NaN	0.000000	NaN	267.353027	0.032559	1.000000	21.000000
22072004.000000	2.000000	12.000000	59.421333	0.274298	NaN	0.180953	NaN	20.117012	0.268702	NaN	0.000000	NaN	267.369812	0.040587	2.000000	19.000000
22072004.000000	2.000000	39.000000	61.983139	-0.072098	NaN	1.458604	NaN	19.845207	0.303728	NaN	0.000000	NaN	267.402908	0.038596	2.000000	22.000000
22072004.000000	2.000000	28.000000	70.658791	-0.100560	NaN	1.358216	NaN	20.034620	0.254166	NaN	0.115143	NaN	267.413029	0.037716	2.000000	18.000000
22072004.000000	2.000000	7.000000	2.851413	-0.186302	NaN	0.751497	NaN	20.061949	0.274862	NaN	0.143811	NaN	267.379291	0.043350	1.000000	21.000000
22072004.000000	2.000000	33.000000	52.996997	0.159333	NaN	1.607987	NaN	19.847610	0.301847	NaN	0.000000	NaN	267.459985	0.031176	1.000000	19.000000
22072004.000000	2.000000	24.000000	83.846807	-0.163005	NaN	1.907121	NaN	19.988670	0.266139	NaN	0.130189	NaN	267.398758	0.033926	2.000000	23.000000
22072004.000000	2.000000	23.000000	3.914947	0.331056	NaN	0.521482	NaN	19.710647	0.313888	NaN	0.293494	NaN	267.487520	0.034892	2.000000	21.000000
22072004.000000	2.000000	40.000000	23.375336	-0.160983	NaN	1.342655	NaN	20.025009	0.273704	NaN	0.000000	NaN	267.415776	0.040506	2.000000	27.000000
22072004.000000	2.000000	21.000000	14.049675	-0.037372	NaN	0.970834	NaN	20.435024	0.244094	NaN	0.099813	NaN	267.361083	0.031378	1.000000	24.000000
22072004.000000	2.000000	22.000000	38.179835	0.311857	NaN	0.364658	NaN	20.302066	0.270840	NaN	0.311827	NaN	267.473059	0.031686	2.000000	25.000000
22072004.000000	2.000000	5.000000	21.513231	-0.023401	NaN	0.530060	NaN	19.993887	0.260091	NaN	0.000000	NaN	267.429081	0.017975	1.000000	25.000000
22072004.000000	2.000000	16.000000	13.453374	-0.088707	NaN	0.015980	NaN	20.212588	0.244408	NaN	0.200464	NaN	267.419161	0.031741	1.000000	25.000000
22072004.000000	2.000000	13.000000	88.915818	-0.056198	NaN	1.397817	NaN	19.692594	0.304804	NaN	0.000000	NaN	267.458677	0.039234	2.000000	21.000000
22072004.000000	2.000000	18.000000	89.665128	-0.127236	NaN	0.614703	NaN	20.722820	0.157195	NaN	0.017351	NaN	267.584466	0.029979	1.000000	25.000000
22072004.000000	2.000000	3.000000	14.189691	-0.141729	NaN	1.688916	NaN	19.965085	0.272171	NaN	0.000000	NaN	267.410921	0.031771	1.000000	25.000000
22072004.000000	2.000000	14.000000	56.618899	0.398628	NaN	1.387377	NaN	20.490947	0.225623	NaN	0.000000	NaN	267.388547	0.032086	1.000000	25.000000
22072004.000000	2.000000	15.000000	90.267581	-0.047730	NaN	0.846983	NaN	20.021234	0.266122	NaN	0.000000	NaN	267.380463	0.032110	1.000000	26.000000
22072004.000000	2.000000	26.000000	22.698813	0.281034	NaN	0.315747	NaN	20.227243	0.249818	NaN	0.158491	NaN	267.372881	0.028254	2.000000	25.000000
22072004.000000	2.000000	25.000000	8.862133	-0.088496	NaN	0.666114	NaN	20.042109	0.264592	NaN	0.299404	NaN	267.378516	0.029647	2.000000	26.000000
22072004.000000	2.000000	10.000000	10.247974	-0.153009	NaN	1.523698	NaN	19.893181	0.289441	NaN	0.000000	NaN	267.368085	0.037152	1.000000	26.000000
22072004.000000	2.000000	30.000000	69.903311	-0.149067	NaN	0.208203	NaN	20.051678	0.278943	NaN	0.607093	NaN	267.551678	0.034805	1.000000	30.000000
22072004.000000	3.000000	31.000000	48.496761	0.180983	1.231375	NaN	NaN	44.989258	-0.389258	0.020508	NaN	NaN	287.156918	0.031371	2.000000	11.000000
22072004.000000	3.000000	33.000000	2.449437	0.023962	1.256734	NaN	NaN	44.989258	-0.389258	0.020508	NaN	NaN	287.189713	0.025795	2.000000	11.000000
22072004.000000	3.000000	20.000000	42.688604	-0.033478	0.156450	NaN	NaN	0.002991	0.344189	0.211102	NaN	NaN	271.889847	0.027688	2.000000	11.000000
22072004.000000	3.000000	21.000000	59.378914	-0.170919	0.943330	NaN	NaN	29.762207	0.141016	0.272070	NaN	NaN	310.630923	0.024785	2.000000	12.000000
22072004.000000	3.000000	27.000000	81.954329	-0.186948	0.924387	NaN	NaN	0.501495	0.587537	0.198712	NaN	NaN	272.315225	0.032141	2.000000	13.000000
22072004.000000	3.000000	2.000000	28.752253	-0.189825	1.088292	NaN	NaN	17.997431	0.292547	0.019507	NaN	NaN	267.682883	0.023115	2.000000	11.000000
22072004.000000	3.000000	36.000000	75.767215	0.155554	0.162324	NaN	NaN	38.560059	-0.081348	0.427930	NaN	NaN	324.584807	0.029603	2.000000	12.000000
22072004.000000	3.000000	22.000000	31.276192	0.258083	0.353918	NaN	NaN	0.879150	0.091943	0.232764	NaN	NaN	272.618427	0.038547	2.000000	13.000000
22072004.000000	3.000000	16.000000	13.043238	0.103138	0.197824	NaN	NaN	20.045898	0.095605	0.381445	NaN	NaN	310.665123	0.028254	2.000000	12.000000
